,CustomerID,Country,Recency,Frequency,Monetary,Klaster
1368,14177.0,United Kingdom,84,42,177.56,0
1370,14179.0,United Kingdom,40,157,448.58,8
1372,14184.0,United Kingdom,66,24,130.04,0
1373,14185.0,United Kingdom,330,3,179.2,13
1374,14188.0,United Kingdom,8,71,138.18,2
1377,14193.0,United Kingdom,67,42,114.41,0
1379,14195.0,United Kingdom,201,8,42.8,1
1380,14196.0,United Kingdom,106,6,19.59,10
1381,14198.0,United Kingdom,3,44,204.44,2
1382,14199.0,United Kingdom,217,2,11.799999999999999,1
1383,14201.0,United Kingdom,59,39,104.1,12
1384,14204.0,United Kingdom,1,39,99.18,11
1385,14205.0,United Kingdom,10,39,163.15,2
1386,14206.0,United Kingdom,238,21,45.89,1
1387,14208.0,United Kingdom,94,10,35.269999999999996,10
1388,14209.0,United Kingdom,10,88,462.46,4
1389,14210.0,United Kingdom,90,102,393.8,14
1390,14211.0,United Kingdom,52,118,339.18,8
1391,14212.0,United Kingdom,89,9,11.27,10
1393,14214.0,United Kingdom,30,70,160.98,0
1394,14215.0,United Kingdom,11,109,242.83,4
1395,14216.0,United Kingdom,2,59,278.26,2
1396,14217.0,United Kingdom,1,107,605.34,4
1397,14218.0,United Kingdom,42,12,17.28,7
1398,14219.0,United Kingdom,3,7,16.02,7
1399,14220.0,United Kingdom,246,21,71.32000000000001,5
1400,14221.0,United Kingdom,41,194,636.28,8
1401,14222.0,United Kingdom,176,41,69.98,5
1402,14223.0,United Kingdom,91,61,241.94,0
1403,14224.0,United Kingdom,109,113,447.03,14
1404,14226.0,United Kingdom,28,72,220.43,0
1405,14227.0,United Kingdom,25,183,525.57,8
1406,14229.0,United Kingdom,51,43,145.95,0
1407,14231.0,United Kingdom,178,54,235.28,6
1408,14232.0,United Kingdom,31,118,213.46,8
1409,14233.0,United Kingdom,43,36,99.36,9
1410,14234.0,United Kingdom,21,147,231.64,8
1411,14235.0,United Kingdom,9,80,163.67000000000002,2
1412,14236.0,United Kingdom,80,15,30.98,10
1414,14238.0,United Kingdom,325,8,18.299999999999997,1
1415,14239.0,United Kingdom,42,116,430.85,8
1416,14240.0,United Kingdom,29,42,144.47,0
1417,14241.0,United Kingdom,183,10,19.55,1
1418,14242.0,United Kingdom,234,16,59.53,13
1419,14243.0,United Kingdom,8,148,584.33,4
1420,14245.0,United Kingdom,175,112,348.95,6
1421,14246.0,United Kingdom,110,75,223.01,0
1422,14247.0,United Kingdom,277,20,78.24,5
1423,14248.0,United Kingdom,317,8,24.42,1
1424,14250.0,United Kingdom,6,111,276.08,4
1425,14251.0,United Kingdom,1,78,161.4,2
1426,14256.0,United Kingdom,253,54,223.25,6
1427,14257.0,United Kingdom,50,107,303.41,8
1428,14258.0,United Kingdom,8,112,435.97,4
1429,14259.0,United Kingdom,141,5,14.15,10
1430,14261.0,United Kingdom,50,52,263.33,8
1431,14262.0,United Kingdom,7,143,298.97,4
1432,14264.0,United Kingdom,154,19,124.54,5
1434,14267.0,United Kingdom,150,66,287.71,6
1435,14270.0,United Kingdom,331,29,132.55,5
1436,14271.0,United Kingdom,225,10,24.91,1
1437,14272.0,United Kingdom,73,33,74.83,12
1438,14273.0,United Kingdom,50,29,72.06,9
1439,14276.0,United Kingdom,87,75,192.99,0
1441,14280.0,United Kingdom,196,8,37.87,1
1442,14282.0,United Kingdom,2,154,245.0,4
1443,14284.0,United Kingdom,30,34,165.2,9
1444,14285.0,United Kingdom,20,27,130.15,9
1446,14287.0,United Kingdom,7,11,23.07,7
1447,14288.0,United Kingdom,211,17,60.85,5
1448,14289.0,United Kingdom,8,47,251.28,2
1449,14290.0,United Kingdom,10,103,376.16,4
1451,14292.0,United Kingdom,7,108,361.73,4
1452,14293.0,United Kingdom,2,61,134.59,2
1453,14295.0,United Kingdom,39,7,21.15,7
1454,14297.0,United Kingdom,17,64,156.57,2
1456,14299.0,United Kingdom,7,162,573.8,4
1457,14300.0,United Kingdom,18,3,4.1499999999999995,7
1458,14301.0,United Kingdom,107,16,21.53,10
1459,14304.0,United Kingdom,222,27,112.25,5
1460,14305.0,United Kingdom,70,110,264.84000000000003,14
1461,14306.0,United Kingdom,50,35,146.36,9
1462,14307.0,United Kingdom,88,180,447.56,14
1463,14309.0,United Kingdom,7,123,308.82,4
1464,14311.0,United Kingdom,224,27,147.76999999999998,5
1465,14312.0,United Kingdom,46,87,308.68,8
1466,14314.0,United Kingdom,106,8,5.33,10
1467,14315.0,United Kingdom,20,104,381.06,8
1468,14317.0,United Kingdom,64,24,74.34,12
1469,14320.0,United Kingdom,206,42,82.48,5
1470,14321.0,United Kingdom,10,123,174.5,2
1471,14323.0,United Kingdom,114,41,123.92,0
1472,14326.0,United Kingdom,234,9,26.65,1
1473,14327.0,United Kingdom,162,12,31.05,1
1475,14331.0,United Kingdom,123,28,84.53999999999999,12
1476,14332.0,United Kingdom,22,25,53.58,9
1477,14333.0,United Kingdom,63,19,159.7,0
1478,14334.0,United Kingdom,16,163,545.98,4
1479,14335.0,Germany,15,60,134.59,2
1480,14336.0,United Kingdom,16,90,145.36,2
1481,14338.0,United Kingdom,157,34,128.91,5
1482,14339.0,United Kingdom,234,18,35.19,1
1483,14340.0,United Kingdom,218,6,17.6,1
1484,14341.0,United Kingdom,44,129,334.85,8
1485,14342.0,United Kingdom,20,24,75.0,9
1486,14344.0,United Kingdom,126,71,300.02,0
1487,14345.0,United Kingdom,38,6,20.94,7
1488,14346.0,United Kingdom,120,60,276.14,0
1489,14348.0,United Kingdom,259,18,53.32,5
1490,14349.0,United Kingdom,9,31,71.9,11
1491,14350.0,United Kingdom,270,21,46.45,1
1492,14351.0,United Kingdom,164,1,4.25,1
1493,14352.0,United Kingdom,156,47,181.7,6
1494,14353.0,United Kingdom,214,6,8.2,1
1495,14354.0,United Kingdom,5,9,11.14,7
1497,14356.0,United Kingdom,59,38,146.68,0
1498,14357.0,United Kingdom,42,40,79.31,9
1499,14359.0,United Kingdom,18,58,228.2,2
1500,14360.0,United Kingdom,31,117,365.0,8
1501,14362.0,United Kingdom,21,37,85.77,9
1502,14364.0,United Kingdom,108,69,208.8,0
1504,14368.0,United Kingdom,319,8,49.0,13
1505,14371.0,United Kingdom,294,4,15.1,1
1507,14375.0,United Kingdom,184,66,119.65,6
1508,14377.0,United Kingdom,190,11,100.65,13
1509,14379.0,United Kingdom,43,46,99.44,9
1510,14381.0,United Kingdom,51,56,91.16,9
1511,14382.0,United Kingdom,25,126,201.37,8
1512,14383.0,United Kingdom,37,59,196.23,0
1513,14385.0,United Kingdom,8,14,22.630000000000003,7
1514,14386.0,United Kingdom,296,7,27.200000000000003,1
1515,14387.0,United Kingdom,32,139,471.71,8
1516,14388.0,United Kingdom,8,191,532.91,4
1517,14389.0,United Kingdom,8,62,123.08,2
1519,14393.0,United Kingdom,217,5,26.950000000000003,1
1521,14396.0,United Kingdom,64,73,191.76,0
1522,14397.0,United Kingdom,0,95,194.75,2
1523,14400.0,United Kingdom,140,26,47.17,10
1524,14401.0,United Kingdom,3,183,260.48,4
1525,14403.0,United Kingdom,129,26,174.57,0
1526,14404.0,United Kingdom,33,101,310.61,8
1527,14406.0,United Kingdom,118,8,30.36,10
1528,14407.0,United Kingdom,106,76,305.89,0
1529,14408.0,United Kingdom,10,106,201.25,2
1530,14409.0,United Kingdom,70,55,153.54000000000002,0
1532,14411.0,United Kingdom,310,14,114.45,13
1533,14412.0,United Kingdom,34,45,107.78999999999999,9
1535,14414.0,United Kingdom,91,98,92.66,0
1537,14416.0,United Kingdom,21,14,23.36,7
1538,14418.0,United Kingdom,3,124,265.44,4
1539,14419.0,United Kingdom,10,202,509.59000000000003,4
1540,14420.0,United Kingdom,84,30,46.06,10
1541,14421.0,United Kingdom,56,27,71.15,12
1542,14422.0,United Kingdom,0,222,623.87,4
1543,14423.0,United Kingdom,217,3,5.949999999999999,1
1544,14424.0,United Kingdom,17,1,6.71,7
1546,14427.0,United Kingdom,49,17,33.78,9
1547,14428.0,United Kingdom,6,141,592.85,4
1548,14431.0,United Kingdom,298,21,111.13,5
1550,14434.0,United Kingdom,21,12,53.42,3
1551,14436.0,United Kingdom,98,9,19.06,10
1552,14437.0,United Kingdom,142,6,111.65,13
1553,14438.0,United Kingdom,305,9,14.35,1
1554,14439.0,Greece,319,32,207.39,5
1555,14440.0,United Kingdom,7,55,258.63,2
1556,14441.0,United Kingdom,0,59,369.8,2
1557,14442.0,Channel Islands,1,68,428.33,2
1558,14443.0,United Kingdom,53,98,247.21,8
1560,14447.0,United Kingdom,18,70,180.36,2
1561,14448.0,United Kingdom,8,20,54.35,11
1563,14450.0,United Kingdom,180,40,111.62,6
1564,14451.0,United Kingdom,59,105,208.54,14
1565,14452.0,United Kingdom,10,60,189.78,2
1566,14453.0,United Kingdom,189,22,83.1,5
1568,14457.0,United Kingdom,310,4,5.0200000000000005,1
1569,14459.0,United Kingdom,154,37,127.15,6
1570,14460.0,United Kingdom,109,17,14.879999999999999,10
1573,14463.0,United Kingdom,97,6,35.86,10
1574,14465.0,United Kingdom,246,123,347.49,6
1575,14466.0,United Kingdom,28,72,273.15,8
1576,14467.0,United Kingdom,17,89,247.02,4
1577,14470.0,United Kingdom,11,43,208.07,2
1579,14473.0,United Kingdom,73,7,28.75,10
1580,14474.0,United Kingdom,42,30,199.26,9
1581,14475.0,United Kingdom,71,47,163.59,0
1582,14476.0,United Kingdom,256,17,60.05,5
1583,14477.0,United Kingdom,19,11,20.71,7
1584,14479.0,United Kingdom,253,18,72.3,5
1585,14480.0,United Kingdom,10,13,39.02,7
1586,14481.0,United Kingdom,164,30,59.82,5
1587,14482.0,United Kingdom,17,137,332.55,4
1588,14483.0,United Kingdom,149,10,20.62,1
1589,14484.0,United Kingdom,49,14,29.34,7
1590,14485.0,United Kingdom,38,46,123.15,0
1591,14487.0,United Kingdom,26,141,364.79,8
1592,14488.0,United Kingdom,50,49,109.74,9
1593,14489.0,United Kingdom,206,30,53.31,5
1594,14491.0,United Kingdom,174,17,77.22,5
1595,14493.0,United Kingdom,6,123,372.1,4
1596,14494.0,United Kingdom,25,7,11.629999999999999,7
1597,14495.0,United Kingdom,50,6,12.05,7
1598,14496.0,United Kingdom,311,19,107.43,5
1599,14497.0,United Kingdom,300,31,147.78,5
1600,14498.0,United Kingdom,42,193,541.89,8
1601,14499.0,United Kingdom,25,190,374.22,8
1602,14500.0,United Kingdom,87,7,43.5,10
1603,14501.0,United Kingdom,63,12,24.650000000000002,10
1605,14503.0,United Kingdom,2,164,437.26,4
1606,14504.0,United Kingdom,46,107,372.65,8
1609,14507.0,United Kingdom,23,97,304.49,8
1610,14508.0,United Kingdom,21,55,187.27,0
1611,14511.0,United Kingdom,10,71,181.97,2
1612,14512.0,United Kingdom,187,23,106.07,5
1613,14513.0,United Kingdom,100,18,46.37,10
1614,14514.0,United Kingdom,60,69,218.03,0
1615,14515.0,United Kingdom,17,98,279.23,4
1616,14517.0,United Kingdom,32,18,96.0,9
1617,14518.0,United Kingdom,63,16,43.19,10
1618,14520.0,United Kingdom,1,4,12.83,7
1619,14522.0,United Kingdom,23,17,43.04,9
1620,14523.0,United Kingdom,107,12,32.64,10
1624,14528.0,United Kingdom,36,18,35.53,9
1625,14529.0,United Kingdom,59,213,423.15,14
1627,14532.0,United Kingdom,235,64,359.90000000000003,6
1628,14533.0,United Kingdom,24,65,94.49000000000001,9
1631,14536.0,United Kingdom,259,18,90.95,5
1632,14537.0,United Kingdom,57,10,29.630000000000003,10
1633,14538.0,United Kingdom,64,19,63.06,12
1634,14539.0,United Kingdom,15,32,66.53,11
1635,14540.0,United Kingdom,9,71,274.78,2
1636,14541.0,United Kingdom,58,105,265.21,14
1637,14542.0,United Kingdom,185,5,27.05,1
1639,14544.0,United Kingdom,23,111,261.97,8
1642,14548.0,United Kingdom,150,4,10.2,1
1643,14549.0,United Kingdom,310,56,179.9,6
1644,14550.0,United Kingdom,10,47,103.2,11
1645,14551.0,United Kingdom,17,10,47.02,7
1646,14552.0,United Kingdom,151,57,107.91,5
1647,14553.0,United Kingdom,18,113,420.77,4
1648,14554.0,United Kingdom,9,203,547.91,4
1649,14555.0,United Kingdom,56,19,60.33,12
1650,14557.0,United Kingdom,63,32,50.88,12
1651,14560.0,United Kingdom,6,76,374.56,2
1652,14561.0,United Kingdom,75,69,137.01,0
1654,14565.0,United Kingdom,95,129,503.84,14
1655,14566.0,Channel Islands,110,4,7.16,10
1656,14567.0,United Kingdom,34,34,125.44,9
1657,14569.0,United Kingdom,0,12,47.04,7
1658,14570.0,United Kingdom,280,29,97.79,5
1662,14577.0,United Kingdom,12,123,325.13,4
1663,14578.0,United Kingdom,2,24,58.83,11
1664,14581.0,United Kingdom,16,17,26.91,11
1665,14582.0,United Kingdom,40,6,20.34,7
1667,14584.0,United Kingdom,168,99,345.46,6
1668,14585.0,United Kingdom,49,29,57.7,9
1669,14586.0,United Kingdom,226,27,17.42,1
1672,14591.0,United Kingdom,14,176,479.13,4
1673,14592.0,United Kingdom,34,158,323.58,8
1674,14593.0,United Kingdom,21,151,313.18,8
1675,14594.0,United Kingdom,6,52,169.26,2
1676,14595.0,United Kingdom,19,102,296.08,4
1677,14597.0,United Kingdom,10,47,66.82,11
1678,14598.0,United Kingdom,43,50,76.08,9
1679,14600.0,United Kingdom,305,25,134.07,5
1680,14601.0,United Kingdom,10,7,10.04,7
1681,14603.0,United Kingdom,274,2,3.3,1
1683,14607.0,United Kingdom,15,109,244.14,4
1684,14608.0,United Kingdom,3,20,84.5,11
1685,14609.0,United Kingdom,71,4,0.49,10
1686,14616.0,United Kingdom,242,3,10.32,1
1687,14618.0,United Kingdom,8,17,73.34,11
1688,14619.0,United Kingdom,238,22,104.89999999999999,5
1689,14620.0,United Kingdom,203,30,92.23,5
1690,14621.0,United Kingdom,0,96,295.53,4
1691,14622.0,United Kingdom,184,21,67.46000000000001,5
1692,14623.0,United Kingdom,31,134,413.1,8
1693,14624.0,United Kingdom,56,13,26.92,10
1694,14625.0,United Kingdom,184,57,285.34,6
1695,14626.0,United Kingdom,8,126,434.96,4
1696,14627.0,United Kingdom,311,5,21.85,1
1697,14628.0,United Kingdom,90,24,109.09,12
1698,14629.0,United Kingdom,3,151,569.5,4
1699,14631.0,United Kingdom,50,41,97.74,9
1700,14632.0,United Kingdom,262,8,20.32,1
1701,14633.0,United Kingdom,265,20,108.05,5
1702,14636.0,United Kingdom,35,28,85.07000000000001,9
1703,14638.0,United Kingdom,50,16,66.55,3
1705,14640.0,United Kingdom,15,112,436.43,4
1706,14641.0,United Kingdom,21,7,9.030000000000001,7
1707,14642.0,United Kingdom,58,2,6.01,10
1708,14643.0,United Kingdom,169,32,49.61,5
1709,14644.0,United Kingdom,8,29,138.03,2
1710,14645.0,United Kingdom,156,30,108.66,5
1712,14647.0,United Kingdom,200,28,67.57000000000001,5
1713,14649.0,United Kingdom,4,186,492.77,4
1714,14651.0,United Kingdom,66,101,294.63,14
1715,14652.0,United Kingdom,76,29,86.6,12
1717,14655.0,United Kingdom,3,50,133.74,2
1718,14656.0,United Kingdom,168,80,221.48,6
1719,14657.0,United Kingdom,17,127,354.37,4
1720,14658.0,United Kingdom,4,29,162.06,2
1722,14660.0,United Kingdom,86,30,70.76,12
1723,14661.0,United Kingdom,26,4,15.8,7
1724,14662.0,United Kingdom,28,157,375.77,8
1725,14664.0,United Kingdom,19,98,194.64,2
1726,14665.0,United Kingdom,60,117,500.31,14
1727,14666.0,United Kingdom,23,14,25.999999999999996,7
1729,14669.0,United Kingdom,241,166,450.92,6
1730,14670.0,United Kingdom,279,123,198.32,6
1731,14672.0,United Kingdom,234,61,178.22,6
1732,14673.0,United Kingdom,2,74,177.23,2
1733,14675.0,United Kingdom,15,97,219.08,2
1734,14676.0,United Kingdom,30,44,76.96000000000001,9
1737,14681.0,United Kingdom,70,7,50.45,10
1738,14682.0,United Kingdom,187,2,1.3,1
1740,14687.0,United Kingdom,106,15,34.05,10
1742,14689.0,United Kingdom,208,13,28.35,1
1743,14690.0,United Kingdom,43,52,138.91,0
1744,14691.0,United Kingdom,30,71,260.32,8
1745,14692.0,United Kingdom,136,69,200.35,0
1746,14693.0,United Kingdom,264,8,27.8,1
1747,14696.0,United Kingdom,3,133,327.28000000000003,4
1748,14697.0,United Kingdom,217,22,71.22,5
1749,14698.0,United Kingdom,1,200,571.67,4
1750,14699.0,United Kingdom,213,8,17.69,1
1751,14700.0,United Kingdom,31,112,267.85,8
1754,14703.0,United Kingdom,14,22,45.13,11
1756,14705.0,United Kingdom,198,1,1.79,1
1757,14708.0,United Kingdom,2,29,88.96,11
1758,14709.0,United Kingdom,14,197,544.96,4
1759,14710.0,United Kingdom,13,136,281.95,4
1761,14712.0,United Kingdom,28,25,82.7,9
1763,14714.0,United Kingdom,23,10,32.87,7
1764,14715.0,United Kingdom,24,71,237.3,8
1765,14716.0,United Kingdom,42,51,74.54,9
1767,14720.0,United Kingdom,5,37,212.55,2
1768,14722.0,United Kingdom,146,28,84.1,5
1770,14725.0,United Kingdom,24,47,166.1,0
1771,14727.0,United Kingdom,273,10,70.84,13
1774,14731.0,United Kingdom,46,45,94.6,9
1775,14732.0,United Kingdom,7,149,508.99,4
1778,14737.0,United Kingdom,3,17,61.44,11
1779,14738.0,United Kingdom,38,56,199.35,0
1780,14739.0,United Kingdom,1,61,124.97,2
1781,14740.0,United Kingdom,190,93,276.51,6
1782,14741.0,United Kingdom,11,59,153.58,2
1783,14744.0,United Kingdom,15,28,89.69,11
1784,14745.0,United Kingdom,112,70,117.45,0
1785,14747.0,United Kingdom,247,19,121.35,5
1786,14748.0,United Kingdom,28,92,181.12,8
1787,14752.0,United Kingdom,43,5,12.52,7
1788,14753.0,United Kingdom,86,30,107.95,12
1789,14754.0,United Kingdom,44,41,91.76,9
1791,14756.0,United Kingdom,14,38,132.22,2
1792,14757.0,United Kingdom,74,19,74.56,12
1793,14758.0,United Kingdom,144,71,472.69,6
1794,14759.0,United Kingdom,4,102,550.2,4
1795,14760.0,United Kingdom,293,7,20.25,1
1796,14761.0,United Kingdom,58,11,25.0,10
1797,14762.0,United Kingdom,263,21,28.02,1
1798,14764.0,United Kingdom,43,7,10.8,7
1799,14765.0,United Kingdom,28,39,116.09,0
1800,14766.0,United Kingdom,7,137,374.31,4
1801,14768.0,United Kingdom,16,6,22.5,7
1803,14770.0,United Kingdom,231,52,179.11,6
1804,14772.0,United Kingdom,111,9,31.580000000000002,10
1805,14775.0,United Kingdom,57,60,63.11,12
1806,14776.0,United Kingdom,50,134,131.2,8
1807,14777.0,United Kingdom,3,3,7.550000000000001,7
1808,14778.0,United Kingdom,126,35,109.95,12
1809,14779.0,United Kingdom,280,41,279.8,6
1810,14780.0,United Kingdom,54,27,74.7,12
1811,14782.0,United Kingdom,319,6,15.100000000000001,1
1812,14784.0,United Kingdom,25,15,57.910000000000004,3
1813,14785.0,United Kingdom,9,3,2.83,7
1814,14788.0,United Kingdom,6,30,77.66,11
1815,14789.0,United Kingdom,28,6,12.34,7
1816,14790.0,United Kingdom,16,46,68.0,11
1817,14792.0,United Kingdom,63,4,12.4,10
1818,14793.0,United Kingdom,3,15,50.56,3
1819,14794.0,United Kingdom,2,82,336.14,4
1820,14795.0,United Kingdom,165,6,44.0,1
1822,14798.0,United Kingdom,52,12,17.52,7
1823,14799.0,United Kingdom,50,13,63.559999999999995,3
1825,14801.0,United Kingdom,60,57,141.54,0
1826,14803.0,United Kingdom,161,44,127.01,6
1827,14804.0,United Kingdom,8,12,50.89,3
1828,14805.0,United Kingdom,14,46,264.73,2
1829,14806.0,United Kingdom,74,11,20.29,10
1833,14815.0,United Kingdom,36,53,87.71000000000001,9
1834,14816.0,United Kingdom,196,4,265.9,13
1835,14817.0,United Kingdom,199,63,222.48,6
1836,14818.0,United Kingdom,73,48,180.07,0
1837,14819.0,United Kingdom,63,13,53.69,10
1838,14820.0,United Kingdom,20,29,93.46,9
1840,14823.0,United Kingdom,179,70,296.43,6
1841,14824.0,United Kingdom,9,29,69.44,11
1842,14825.0,United Kingdom,3,120,329.06,4
1843,14828.0,United Kingdom,196,17,48.51,5
1844,14829.0,United Kingdom,28,45,98.0,9
1845,14830.0,United Kingdom,52,39,67.34,9
1846,14834.0,United Kingdom,17,70,265.03000000000003,2
1847,14836.0,United Kingdom,9,6,16.75,7
1848,14837.0,United Kingdom,89,110,192.66,14
1849,14840.0,United Kingdom,267,4,12.2,1
1850,14841.0,United Kingdom,52,138,440.85,8
1852,14844.0,United Kingdom,63,130,406.01,14
1853,14847.0,United Kingdom,148,13,48.79,13
1855,14850.0,United Kingdom,311,22,37.25,1
1856,14851.0,United Kingdom,22,28,64.88,9
1857,14852.0,United Kingdom,57,143,437.1,14
1858,14853.0,United Kingdom,8,10,63.85,3
1859,14854.0,United Kingdom,77,130,377.83,14
1860,14855.0,United Kingdom,118,20,93.4,12
1861,14856.0,United Kingdom,35,65,199.82,0
1862,14857.0,United Kingdom,59,61,263.88,0
1863,14859.0,United Kingdom,12,59,182.19,2
1864,14860.0,United Kingdom,8,12,10.78,7
1865,14861.0,United Kingdom,51,6,16.41,7
1866,14862.0,United Kingdom,25,48,103.42,9
1867,14863.0,United Kingdom,28,11,22.23,7
1868,14865.0,United Kingdom,6,4,2.61,7
1869,14866.0,United Kingdom,10,103,342.72,4
1870,14867.0,United Kingdom,185,37,144.85,6
1871,14868.0,United Kingdom,2,147,422.2,4
1872,14869.0,United Kingdom,3,71,212.37,2
1873,14870.0,United Kingdom,261,13,39.6,1
1874,14871.0,United Kingdom,2,93,293.32,4
1875,14873.0,United Kingdom,209,28,139.84,5
1876,14875.0,United Kingdom,8,50,222.34,2
1877,14878.0,United Kingdom,12,122,317.39,4
1878,14880.0,United Kingdom,76,46,173.74,0
1879,14881.0,United Kingdom,19,17,23.34,11
1880,14882.0,United Kingdom,26,11,43.45,7
1881,14883.0,United Kingdom,18,54,69.66,11
1882,14885.0,United Kingdom,131,15,19.03,10
1883,14886.0,United Kingdom,252,18,56.3,5
1884,14887.0,United Kingdom,78,6,9.67,10
1885,14888.0,United Kingdom,206,20,44.2,1
1887,14890.0,United Kingdom,253,7,20.35,1
1888,14891.0,United Kingdom,147,33,54.53,5
1889,14893.0,United Kingdom,9,73,228.82,2
1890,14894.0,United Kingdom,84,23,65.31,12
1892,14896.0,United Kingdom,204,43,103.11,5
1893,14897.0,United Kingdom,7,55,278.71,2
1894,14898.0,United Kingdom,22,112,340.05,8
1895,14901.0,United Kingdom,10,98,308.14,4
1896,14902.0,United Kingdom,20,24,64.46,9
1898,14904.0,United Kingdom,1,69,51.02,11
1899,14905.0,United Kingdom,153,18,41.78,1
1900,14907.0,United Kingdom,2,168,584.86,4
1901,14908.0,United Kingdom,73,9,32.65,10
1902,14910.0,United Kingdom,2,35,103.59,11
1904,14912.0,Italy,16,28,80.94,11
1905,14913.0,United Kingdom,35,87,105.53,0
1906,14915.0,United Kingdom,85,13,49.57,10
1907,14916.0,United Kingdom,70,78,142.24,14
1908,14918.0,United Kingdom,115,45,157.17000000000002,0
1909,14920.0,United Kingdom,212,57,214.63,6
1910,14921.0,United Kingdom,29,78,154.06,8
1911,14923.0,United Kingdom,50,44,151.60999999999999,0
1912,14924.0,United Kingdom,245,10,156.65,13
1913,14929.0,United Kingdom,31,11,24.830000000000002,7
1914,14930.0,Channel Islands,108,127,531.21,14
1917,14934.0,Channel Islands,72,88,313.64,14
1918,14935.0,Channel Islands,296,10,26.22,1
1920,14937.0,Channel Islands,56,35,119.85,0
1921,14944.0,United Kingdom,29,172,519.04,8
1922,14946.0,United Kingdom,13,3,14.05,7
1923,14947.0,United Kingdom,71,14,43.18,10
1924,14948.0,United Kingdom,22,64,179.71,0
1925,14950.0,United Kingdom,8,20,108.62,11
1926,14951.0,United Kingdom,78,20,37.9,10
1927,14952.0,United Kingdom,45,149,521.67,8
1928,14953.0,United Kingdom,24,54,125.0,0
1929,14954.0,United Kingdom,11,77,230.19,4
1930,14957.0,United Kingdom,252,12,20.89,1
1931,14958.0,United Kingdom,146,41,229.78,6
1932,14959.0,United Kingdom,58,61,95.34,12
1933,14960.0,United Kingdom,7,27,48.7,11
1935,14962.0,United Kingdom,270,5,32.7,1
1936,14963.0,United Kingdom,9,192,442.2,4
1937,14964.0,United Kingdom,246,13,44.26,1
1938,14965.0,United Kingdom,95,81,193.65,14
1939,14966.0,United Kingdom,14,36,70.82000000000001,11
1940,14967.0,United Kingdom,49,6,17.55,7
1941,14968.0,United Kingdom,29,37,71.79,9
1942,14970.0,United Kingdom,67,34,209.93,0
1943,14971.0,United Kingdom,34,155,477.74,8
1944,14972.0,United Kingdom,127,18,89.05,12
1946,14974.0,United Kingdom,36,17,53.31,9
1947,14975.0,United Kingdom,56,11,11.17,10
1948,14976.0,United Kingdom,56,73,291.04,0
1950,14981.0,United Kingdom,245,8,11.68,1
1951,14984.0,United Kingdom,18,39,167.07,2
1952,14985.0,United Kingdom,197,83,161.28,6
1953,14987.0,United Kingdom,15,4,10.2,7
1954,14988.0,United Kingdom,211,40,101.87,5
1955,14995.0,United Kingdom,38,60,157.53,0
1956,14997.0,United Kingdom,45,27,16.58,9
1957,14998.0,United Kingdom,169,74,182.68,6
1958,15000.0,United Kingdom,47,77,218.26,8
1959,15002.0,United Kingdom,115,115,292.04,14
1960,15004.0,United Kingdom,146,154,475.62,6
1962,15006.0,United Kingdom,50,132,259.49,8
1963,15007.0,United Kingdom,158,12,37.93,1
1964,15009.0,United Kingdom,11,180,445.89,4
1965,15010.0,United Kingdom,35,20,63.370000000000005,9
1966,15012.0,United Kingdom,53,122,316.53,8
1967,15014.0,United Kingdom,42,33,58.160000000000004,9
1968,15016.0,United Kingdom,172,20,91.46000000000001,5
1969,15017.0,United Kingdom,33,20,65.25,9
1970,15018.0,United Kingdom,38,32,241.68,0
1971,15019.0,United Kingdom,266,66,144.74,6
1973,15022.0,United Kingdom,11,121,352.59000000000003,4
1975,15024.0,United Kingdom,9,152,433.95,4
1976,15025.0,United Kingdom,32,67,178.41,0
1977,15026.0,United Kingdom,79,61,132.95,0
1978,15027.0,United Kingdom,30,37,146.5,0
1979,15028.0,United Kingdom,7,48,95.37,11
1980,15030.0,United Kingdom,71,7,20.810000000000002,10
1981,15031.0,United Kingdom,3,110,336.38,4
1982,15032.0,United Kingdom,255,55,104.05,5
1985,15035.0,United Kingdom,89,27,57.47,12
1986,15036.0,United Kingdom,71,119,245.49,14
1987,15038.0,United Kingdom,42,128,528.16,8
1989,15041.0,United Kingdom,169,66,135.59,6
1990,15042.0,United Kingdom,198,5,27.93,1
1991,15043.0,United Kingdom,30,3,5.37,7
1993,15045.0,United Kingdom,151,13,95.78,13
1994,15046.0,United Kingdom,8,202,564.32,4
1995,15047.0,United Kingdom,269,22,49.94,5
1996,15048.0,United Kingdom,64,95,243.03,14
1997,15049.0,United Kingdom,273,3,5.49,1
1998,15050.0,United Kingdom,24,78,201.47,8
1999,15051.0,United Kingdom,22,142,313.32,8
2000,15052.0,United Kingdom,318,28,99.84,5
2001,15053.0,United Kingdom,4,69,108.13,11
2002,15054.0,United Kingdom,11,114,195.26,2
2003,15057.0,United Kingdom,274,25,89.79,5
2006,15060.0,United Kingdom,7,115,200.29,2
2008,15062.0,United Kingdom,70,57,117.52,0
2009,15063.0,United Kingdom,212,5,42.85,1
2011,15066.0,United Kingdom,31,53,249.53,8
2012,15067.0,United Kingdom,77,82,259.3,14
2013,15068.0,United Kingdom,45,104,265.8,8
2014,15069.0,United Kingdom,178,70,316.64,6
2016,15071.0,United Kingdom,93,26,120.84,0
2017,15073.0,United Kingdom,9,76,195.62,2
2018,15074.0,United Kingdom,104,41,92.29,12
2019,15075.0,United Kingdom,77,27,89.45,12
